dataset,segment_id,model,n_frames,n_iters,delta_FR,delta_IMU,duration_s,mean_err_deg_s,median_err_deg_s,mean_dir_err_deg,mean_beta
shapes_rotation,seg_B,thesis_imu,150,100,0.5,0.5,3.0,6.098594397858806,1.7777879669799175,1.0506126998597518,1.0931737252572893
shapes_rotation,seg_C,cook,25,75,0.1,0.0,0.5,7.061359564421574,6.611694246649816,6.7491582245729775,1.081211700068538
shapes_rotation,seg_C,cook,25,75,0.2,0.0,0.5,7.057697687639834,6.6085399103892755,6.750115140722187,1.0809037788210214
shapes_rotation,seg_C,cook,25,75,0.3,0.0,0.5,7.0562495372501575,6.607285044027472,6.75049770058015,1.0807815751292549
shapes_rotation,seg_C,cook,25,75,0.5,0.0,0.5,7.054989231534215,6.606188607472332,6.750828749222896,1.0806751718433465
shapes_rotation,seg_C,cook,25,100,0.1,0.0,0.5,7.055431715790836,6.606273885985519,6.751072671993695,1.0806873572065074
shapes_rotation,seg_C,cook,25,100,0.2,0.0,0.5,7.051033059806257,6.6024343209339635,6.752281687821328,1.0803115563686676
shapes_rotation,seg_C,cook,25,100,0.3,0.0,0.5,7.049297164245912,6.600909285134784,6.752765035074375,1.080162618767461
shapes_rotation,seg_C,cook,25,100,0.5,0.0,0.5,7.047787622878616,6.599576156405053,6.753182972568009,1.0800330069188493
shapes_rotation,seg_C,cook,50,75,0.1,0.0,1.0,29.521125714105892,9.5652128931253,63.938176888232036,0.99806903713317
shapes_rotation,seg_C,cook,50,75,0.2,0.0,1.0,29.53059595667568,9.558580410477054,63.93917734749078,0.9975651739698317
shapes_rotation,seg_C,cook,50,75,0.3,0.0,1.0,29.534342993538594,9.555953882847842,63.93957356650892,0.9973658659980832
shapes_rotation,seg_C,cook,50,75,0.5,0.0,1.0,29.53760270745433,9.553669255013595,63.93991890556644,0.997192447460696
shapes_rotation,seg_C,cook,50,100,0.1,0.0,1.0,29.538454857428906,9.553223342282383,63.94152637452624,0.9971728974299892
shapes_rotation,seg_C,cook,50,100,0.2,0.0,1.0,29.550225968282092,9.545013343469686,63.94295838014023,0.9965535481264425
shapes_rotation,seg_C,cook,50,100,0.3,0.0,1.0,29.554881924493593,9.541762917693198,63.94352129698841,0.9963088142118106
shapes_rotation,seg_C,cook,50,100,0.5,0.0,1.0,29.55893157503874,9.538938661607109,63.94401550533803,0.9960960459301087
shapes_rotation,seg_C,cook,150,75,0.1,0.0,3.0,40.81050661001257,38.01635408576347,79.14678144083165,1.0329428735964865
shapes_rotation,seg_C,cook,150,75,0.2,0.0,3.0,40.83506238954981,38.092495421972174,79.14348360762796,1.0314878210621965
shapes_rotation,seg_C,cook,150,75,0.3,0.0,3.0,40.84458315424667,38.121528897761365,79.14217375476831,1.030925089005067
shapes_rotation,seg_C,cook,150,75,0.5,0.0,3.0,40.85276660327821,38.1461078063346,79.14104089613693,1.0304423989507676
shapes_rotation,seg_C,cook,150,100,0.1,0.0,3.0,40.85808207508135,38.16601513273312,79.13990011101652,1.0301693369826916
shapes_rotation,seg_C,cook,150,100,0.2,0.0,3.0,40.886952977611074,38.24995505888566,79.13583804709612,1.0284738252277577
shapes_rotation,seg_C,cook,150,100,0.3,0.0,3.0,40.897937002503554,38.2807573712993,79.13427188171802,1.027829214503309
shapes_rotation,seg_C,cook,150,100,0.5,0.0,3.0,40.907278201254584,38.30628115917594,79.13292474343007,1.0272806848844842
shapes_rotation,seg_C,thesis,25,75,0.1,0.0,0.5,10.016835037193667,9.297522297150945,7.215172355181735,1.2684394585171859
shapes_rotation,seg_C,thesis,25,75,0.2,0.0,0.5,10.17760776520961,9.413806853164226,7.357251207619328,1.276988477095322
shapes_rotation,seg_C,thesis,25,75,0.3,0.0,0.5,10.236493970630557,9.45433878324405,7.41208055074017,1.280058004460799
shapes_rotation,seg_C,thesis,25,75,0.5,0.0,0.5,10.285712197861523,9.487347914354684,7.45904497574294,1.2825981319924054
shapes_rotation,seg_C,thesis,25,100,0.1,0.0,0.5,10.261356766410342,9.472770141434994,7.435730280225625,1.2814268121512769
shapes_rotation,seg_C,thesis,25,100,0.2,0.0,0.5,10.411781002664467,9.569995588616575,7.580967891871759,1.2891419702834463
shapes_rotation,seg_C,thesis,25,100,0.3,0.0,0.5,10.466565497337587,9.569811654322312,7.636532161746996,1.2918923115850112
shapes_rotation,seg_C,thesis,25,100,0.5,0.0,0.5,10.512212957754612,9.611521348881052,7.683968913322771,1.2941590797039353
shapes_rotation,seg_C,thesis,50,75,0.1,0.0,1.0,28.537960881964214,12.214983718539298,63.16129315098777,1.1964952387890297
shapes_rotation,seg_C,thesis,50,75,0.2,0.0,1.0,28.590894598494103,12.375241147165172,63.190196609488545,1.2026369307529068
shapes_rotation,seg_C,thesis,50,75,0.3,0.0,1.0,28.611261298488092,12.431769901127186,63.20194984403786,1.2047999690834867
shapes_rotation,seg_C,thesis,50,75,0.5,0.0,1.0,28.628676684856075,12.486478013741948,63.212246875155536,1.2065723199521603
shapes_rotation,seg_C,thesis,50,100,0.1,0.0,1.0,28.618719215236162,12.457638334679572,63.209481199456334,1.2058163447327934
shapes_rotation,seg_C,thesis,50,100,0.2,0.0,1.0,28.67358543465946,12.625442967960055,63.242751577864304,1.2111114167450538
shapes_rotation,seg_C,thesis,50,100,0.3,0.0,1.0,28.694416293985867,12.661721586265259,63.25577306983785,1.2129589986687526
shapes_rotation,seg_C,thesis,50,100,0.5,0.0,1.0,28.712129348865428,12.692712584389776,63.267029241076145,1.2144643152370458
shapes_rotation,seg_C,thesis,150,75,0.1,0.0,3.0,38.35424975490489,31.116148509173158,80.007873526621,1.2770514718627248
shapes_rotation,seg_C,thesis,150,75,0.2,0.0,3.0,38.36731278687074,31.09677328378224,80.0491431332911,1.280083102192155
shapes_rotation,seg_C,thesis,150,75,0.3,0.0,3.0,38.37336150316239,31.0921981533031,80.06541024424565,1.2810858251678652
shapes_rotation,seg_C,thesis,150,75,0.5,0.0,3.0,38.37899042968609,31.08941353056894,80.07954494850962,1.2818768458441054
shapes_rotation,seg_C,thesis,150,100,0.1,0.0,3.0,38.376444102792796,31.0929519058191,80.07434406000674,1.2815438907532197
shapes_rotation,seg_C,thesis,150,100,0.2,0.0,3.0,38.39584499513675,31.088939329275775,80.11903673204534,1.2837840023554608
shapes_rotation,seg_C,thesis,150,100,0.3,0.0,3.0,38.404147428814916,31.089790855216584,80.1369035434531,1.284502165526055
shapes_rotation,seg_C,thesis,150,100,0.5,0.0,3.0,38.41157869428212,31.09123298634952,80.15275339758492,1.285066300278525
shapes_rotation,seg_C,thesis_imu,25,75,0.1,0.1,0.5,2.183150515837279,1.7449119998792306,1.1538119187446447,1.048778339016165
shapes_rotation,seg_C,thesis_imu,25,75,0.1,0.2,0.5,1.3035259551373484,0.9871372884481345,0.6030815864328588,1.0299054927595908
shapes_rotation,seg_C,thesis_imu,25,75,0.1,0.3,0.5,0.9415214664268255,0.7031425571358206,0.41596215236648804,1.0217022223388592
shapes_rotation,seg_C,thesis_imu,25,75,0.1,0.5,0.5,0.6094725000048232,0.45832663463957396,0.25899104944026474,1.0140533682366333
shapes_rotation,seg_C,thesis_imu,25,75,0.2,0.1,0.5,3.327514495275959,2.792460891211741,1.9386957217659864,1.0743055523152205
shapes_rotation,seg_C,thesis_imu,25,75,0.2,0.2,0.5,2.1451390938120927,1.6979501915386457,1.0727708410084604,1.0492353092884072
shapes_rotation,seg_C,thesis_imu,25,75,0.2,0.3,0.5,1.6128518975361974,1.2365998645223877,0.754242043067296,1.0373449147498501
shapes_rotation,seg_C,thesis_imu,25,75,0.2,0.5,0.5,1.0920080133864527,0.82405397171756,0.4825011031222126,1.0253431735997474
shapes_rotation,seg_C,thesis_imu,25,75,0.3,0.1,0.5,4.098161817845402,3.676496333959634,2.544019212492853,1.0914396178469519
shapes_rotation,seg_C,thesis_imu,25,75,0.3,0.2,0.5,2.7745218243488114,2.2556352294879205,1.4758884513194448,1.0634556688745689
shapes_rotation,seg_C,thesis_imu,25,75,0.3,0.3,0.5,2.1362892560587654,1.6856383124659766,1.0500510760187298,1.049428307138289
shapes_rotation,seg_C,thesis_imu,25,75,0.3,0.5,0.5,1.4922366425622575,1.1350693629477342,0.6817859324088653,1.034741161318985
shapes_rotation,seg_C,thesis_imu,25,75,0.5,0.1,0.5,5.117509240828698,4.823164313613066,3.4134263708262615,1.1145512261954593
shapes_rotation,seg_C,thesis_imu,25,75,0.5,0.2,0.5,3.697753476093137,3.1253547092690552,2.1568612487660346,1.083963199609813
shapes_rotation,seg_C,thesis_imu,25,75,0.5,0.3,0.5,2.941988734414985,2.404248830550582,1.57067204194991,1.0676751043214967
shapes_rotation,seg_C,thesis_imu,25,75,0.5,0.5,0.5,2.132533465121931,1.6779292093679632,1.0350329480073348,1.0496442309456455
shapes_rotation,seg_C,thesis_imu,25,100,0.1,0.1,0.5,2.1136829698638375,1.6559363979367323,0.9908792109773608,1.0500038580731532
shapes_rotation,seg_C,thesis_imu,25,100,0.1,0.2,0.5,1.2881545278054765,1.0158608560485265,0.5499740820297697,1.030620538921873
shapes_rotation,seg_C,thesis_imu,25,100,0.1,0.3,0.5,0.9386861415718046,0.7327238227199573,0.38994474213541636,1.0222065350556746
shapes_rotation,seg_C,thesis_imu,25,100,0.1,0.5,0.5,0.6104802588816108,0.47111165158726015,0.24829654485044603,1.0143327068961674
shapes_rotation,seg_C,thesis_imu,25,100,0.2,0.1,0.5,3.198958179317565,2.6214515718134384,1.6504986712992493,1.0758621974037652
shapes_rotation,seg_C,thesis_imu,25,100,0.2,0.2,0.5,2.0979268610685757,1.676057855581505,0.9502307341340128,1.0504220648717304
shapes_rotation,seg_C,thesis_imu,25,100,0.2,0.3,0.5,1.5915414939206725,1.2710411342575547,0.6871736971718948,1.0381825455267952
shapes_rotation,seg_C,thesis_imu,25,100,0.2,0.5,0.5,1.087043012534995,0.855340612550188,0.45255298519651255,1.0258684943334462
shapes_rotation,seg_C,thesis_imu,25,100,0.3,0.1,0.5,3.9431158260068986,3.320429325598834,2.1856307311912038,1.0932780695811912
shapes_rotation,seg_C,thesis_imu,25,100,0.3,0.2,0.5,2.6925906367502277,2.1594239888045226,1.2839441114354602,1.0648579859340042
shapes_rotation,seg_C,thesis_imu,25,100,0.3,0.3,0.5,2.095492124439777,1.6897566800517592,0.9397763280561149,1.0505923875166776
shapes_rotation,seg_C,thesis_imu,25,100,0.3,0.5,0.5,1.4756421175187453,1.1809961365533819,0.6280738421478965,1.03542758485587
shapes_rotation,seg_C,thesis_imu,25,100,0.5,0.1,0.5,4.943731993592971,4.283021655471718,3.019040071913338,1.1164692952320505
shapes_rotation,seg_C,thesis_imu,25,100,0.5,0.2,0.5,3.5668517321834146,2.956615064555838,1.8573657474269578,1.085607924915058
shapes_rotation,seg_C,thesis_imu,25,100,0.5,0.3,0.5,2.8551466232878897,2.306281742307522,1.3692454268411933,1.0690877792324878
shapes_rotation,seg_C,thesis_imu,25,100,0.5,0.5,0.5,2.0949560850546485,1.699722674219794,0.9323271006160625,1.0507523178290825
shapes_rotation,seg_C,thesis_imu,50,75,0.1,0.1,1.0,2.436777517340296,1.5610318622788784,2.0909293683660524,1.0569215979529618
shapes_rotation,seg_C,thesis_imu,50,75,0.1,0.2,1.0,1.4450297100153668,0.8999698701355825,0.8709224636637615,1.033762981296916
shapes_rotation,seg_C,thesis_imu,50,75,0.1,0.3,1.0,1.0414359994292761,0.646912872200814,0.5380593808804002,1.0239806957679076
shapes_rotation,seg_C,thesis_imu,50,75,0.1,0.5,1.0,0.6733767098983165,0.4138898711232609,0.3070666581793051,1.0152638236044949
shapes_rotation,seg_C,thesis_imu,50,75,0.2,0.1,1.0,3.7451188161478512,2.7715878419029893,3.8311191137347045,1.087510591424217
shapes_rotation,seg_C,thesis_imu,50,75,0.2,0.2,1.0,2.3716923808500816,1.5846558570233928,1.8199242291293443,1.0564270907962754
shapes_rotation,seg_C,thesis_imu,50,75,0.2,0.3,1.0,1.778913418630964,1.1309518486519248,1.124655378505046,1.0420949407254971
shapes_rotation,seg_C,thesis_imu,50,75,0.2,0.5,1.0,1.203465098707332,0.7561889132276944,0.6270596129506972,1.0279199800364756
shapes_rotation,seg_C,thesis_imu,50,75,0.3,0.1,1.0,4.709404341002954,3.993118084983303,5.366876833614399,1.1149859215482554
shapes_rotation,seg_C,thesis_imu,50,75,0.3,0.2,1.0,3.0744484046657643,2.0541198570829895,2.7305894289866615,1.072621588661948
shapes_rotation,seg_C,thesis_imu,50,75,0.3,0.3,1.0,2.3539773538253725,1.5897870011505821,1.7378759711424474,1.0562718597087086
shapes_rotation,seg_C,thesis_imu,50,75,0.3,0.5,1.0,1.6415250086863091,1.0465408259088442,0.9657903293384317,1.0387342669174129
shapes_rotation,seg_C,thesis_imu,50,75,0.5,0.1,1.0,6.172648189939392,5.760851339986047,8.236550416473198,1.154200432218505
shapes_rotation,seg_C,thesis_imu,50,75,0.5,0.2,1.0,4.163324598676965,3.2206185657054798,4.299611893780504,1.0995685177177925
shapes_rotation,seg_C,thesis_imu,50,75,0.5,0.3,1.0,3.2552760350817556,2.197355003623114,2.917962172098584,1.0771612626340792
shapes_rotation,seg_C,thesis_imu,50,75,0.5,0.5,1.0,2.342820644877604,1.602156812392968,1.6761151853280531,1.0561945419844652
shapes_rotation,seg_C,thesis_imu,50,100,0.1,0.1,1.0,2.301936880193773,1.528695367739562,1.4982001948151753,1.0554840110366712
shapes_rotation,seg_C,thesis_imu,50,100,0.1,0.2,1.0,1.402804590429623,0.9121123910361386,0.6592035276994116,1.0328611906521084
shapes_rotation,seg_C,thesis_imu,50,100,0.1,0.3,1.0,1.0239097733850036,0.6520430511033739,0.42981496646338274,1.023580163792957
shapes_rotation,seg_C,thesis_imu,50,100,0.1,0.5,1.0,0.6664937000696088,0.4162567875688914,0.25711839488025534,1.0151020096877212
shapes_rotation,seg_C,thesis_imu,50,100,0.2,0.1,1.0,3.4865696625914047,2.4698137677323913,2.941166663692781,1.0841973475348892
shapes_rotation,seg_C,thesis_imu,50,100,0.2,0.2,1.0,2.2673549458159994,1.5325593214355697,1.332846613798896,1.0549545580452728
shapes_rotation,seg_C,thesis_imu,50,100,0.2,0.3,1.0,1.7222253657666255,1.1421205992030665,0.8491616822441482,1.0409329096786202
shapes_rotation,seg_C,thesis_imu,50,100,0.2,0.5,1.0,1.1815942407230633,0.7612048349751952,0.5024939666539949,1.0274164015980152
shapes_rotation,seg_C,thesis_imu,50,100,0.3,0.1,1.0,4.349695855321218,3.14315508059965,4.144651741997985,1.1057693836590208
shapes_rotation,seg_C,thesis_imu,50,100,0.3,0.2,1.0,2.9053842321736933,1.9972704608341034,2.032804442000239,1.0712669053786064
shapes_rotation,seg_C,thesis_imu,50,100,0.3,0.3,1.0,2.2585855439194096,1.5331515630288426,1.2853841999328393,1.0548091940055984
shapes_rotation,seg_C,thesis_imu,50,100,0.3,0.5,1.0,1.596344447763426,1.0550745133927335,0.7453896319820167,1.0377488286684478
shapes_rotation,seg_C,thesis_imu,50,100,0.5,0.1,1.0,5.645366732918557,4.890390414289842,6.404679079667193,1.144475712799835
shapes_rotation,seg_C,thesis_imu,50,100,0.5,0.2,1.0,3.8803005845099268,2.7911493427853618,3.3464678324065398,1.0945453787727404
shapes_rotation,seg_C,thesis_imu,50,100,0.5,0.3,1.0,3.07497618625393,2.1537663854951186,2.195779609569167,1.075712332554566
shapes_rotation,seg_C,thesis_imu,50,100,0.5,0.5,1.0,2.2527960615152254,1.5339909211965421,1.2495885786302616,1.0547174633876815
shapes_rotation,seg_C,thesis_imu,150,75,0.1,0.1,3.0,3.642179930472483,1.970850523299138,2.1264596020654083,1.0773370319861217
shapes_rotation,seg_C,thesis_imu,150,75,0.1,0.2,3.0,2.199854365069788,1.0446362649815537,0.8759992213706649,1.0451038383992692
shapes_rotation,seg_C,thesis_imu,150,75,0.1,0.3,3.0,1.5912801289755583,0.7464856602097214,0.5420915019963579,1.0320372461363654
shapes_rotation,seg_C,thesis_imu,150,75,0.1,0.5,3.0,1.0282205374824813,0.4853713132518016,0.3091348371407048,1.0203382639430036
shapes_rotation,seg_C,thesis_imu,150,75,0.2,0.1,3.0,5.408899924690798,3.5810110024621222,4.110211166014574,1.1211968876130818
shapes_rotation,seg_C,thesis_imu,150,75,0.2,0.2,3.0,3.566010849588165,1.8785149529378042,1.8485309302680306,1.0763479731438481
shapes_rotation,seg_C,thesis_imu,150,75,0.2,0.3,3.0,2.70243002091693,1.313611047781245,1.1350876102822034,1.0564767474898826
shapes_rotation,seg_C,thesis_imu,150,75,0.2,0.5,3.0,1.8392938455936754,0.8763884909563777,0.6330873375649578,1.0373970137862003
shapes_rotation,seg_C,thesis_imu,150,75,0.3,0.1,3.0,6.602900688089121,4.7139445935470246,5.943924488511938,1.1528130776780408
shapes_rotation,seg_C,thesis_imu,150,75,0.3,0.2,3.0,4.542552970594539,2.5746065893644445,2.814460240666347,1.1000469137396272
shapes_rotation,seg_C,thesis_imu,150,75,0.3,0.3,3.0,3.5443424487357373,1.8103460115027143,1.7647466970926295,1.0760745321842107
shapes_rotation,seg_C,thesis_imu,150,75,0.3,0.5,3.0,2.497428451336999,1.211573958474614,0.9745464410953278,1.0519332046722285
shapes_rotation,seg_C,thesis_imu,150,75,0.5,0.1,3.0,8.345594445619994,6.6408182483181095,9.059237371771614,1.1941180771993014
shapes_rotation,seg_C,thesis_imu,150,75,0.5,0.2,3.0,5.939363054723618,4.068945932297244,4.665303256702438,1.1361851943488117
shapes_rotation,seg_C,thesis_imu,150,75,0.5,0.3,3.0,4.78294725538341,2.750466883624368,3.0163042491156866,1.1063975842264577
shapes_rotation,seg_C,thesis_imu,150,75,0.5,0.5,3.0,3.5290316137876183,1.7864698691189627,1.7010860825235208,1.075891334512448
shapes_rotation,seg_C,thesis_imu,150,100,0.1,0.1,3.0,3.4817024280149202,1.7605454193562915,1.522968451805131,1.0750874657166343
shapes_rotation,seg_C,thesis_imu,150,100,0.1,0.2,3.0,2.1520291986368676,1.0638425861595158,0.6708021627728431,1.044469383447347
shapes_rotation,seg_C,thesis_imu,150,100,0.1,0.3,3.0,1.5710210317196818,0.7672074024222558,0.43940890843359465,1.0318019511390575
shapes_rotation,seg_C,thesis_imu,150,100,0.1,0.5,3.0,1.0221495563052942,0.49350595872739833,0.2641804175276302,1.0202889568184803
shapes_rotation,seg_C,thesis_imu,150,100,0.2,0.1,3.0,5.096358494206367,2.9341725959452,3.0127678370953443,1.1158394879929778
shapes_rotation,seg_C,thesis_imu,150,100,0.2,0.2,3.0,3.4395854803933488,1.76934082633617,1.3622057676300046,1.0745173224759481
shapes_rotation,seg_C,thesis_imu,150,100,0.2,0.3,3.0,2.6376972517135973,1.3316448818712798,0.8659615218737042,1.0555711918677404
shapes_rotation,seg_C,thesis_imu,150,100,0.2,0.5,3.0,1.8132881334596205,0.8957231239307994,0.5137908491092066,1.0370660743720383
shapes_rotation,seg_C,thesis_imu,150,100,0.3,0.1,3.0,6.164851881833554,3.8444375627660783,4.429873820039918,1.1446330472260025
shapes_rotation,seg_C,thesis_imu,150,100,0.3,0.2,3.0,4.339605862136349,2.3038492368645587,2.0625502051322333,1.0970177180100913
shapes_rotation,seg_C,thesis_imu,150,100,0.3,0.3,3.0,3.42922386884462,1.779584771915418,1.3157855188593268,1.0743937579134804
shapes_rotation,seg_C,thesis_imu,150,100,0.3,0.5,3.0,2.448269904270906,1.2360569827574417,0.7621209646286853,1.0512595100411948
shapes_rotation,seg_C,thesis_imu,150,100,0.5,0.1,3.0,7.709888375115567,5.7953411926931935,7.092955724376176,1.1865875322571193
shapes_rotation,seg_C,thesis_imu,150,100,0.5,0.2,3.0,5.596282117966289,3.3618630415170223,3.4657445117934986,1.1299084452455823
shapes_rotation,seg_C,thesis_imu,150,100,0.5,0.3,3.0,4.565157219556185,2.46224527329992,2.221535385037422,1.10303869513903
shapes_rotation,seg_C,thesis_imu,150,100,0.5,0.5,3.0,3.4224373777373813,1.7859635526398903,1.2801308971532706,1.074328968247204
shapes_rotation,seg_D,cook,25,75,0.1,0.0,0.5,7.285336810758237,7.658295884140648,69.3338479895736,0.8090936242684152
shapes_rotation,seg_D,cook,25,75,0.2,0.0,0.5,7.287698139092117,7.659104828105206,69.3315181168564,0.8085220617223655
shapes_rotation,seg_D,cook,25,75,0.3,0.0,0.5,7.288622346051804,7.659438988757829,69.33046664116651,0.8082957444501568
shapes_rotation,seg_D,cook,25,75,0.5,0.0,0.5,7.289516098731376,7.659728807396342,69.33000170569713,0.8080883786624703
shapes_rotation,seg_D,cook,25,100,0.1,0.0,0.5,7.293660075187071,7.659065540098276,69.38547930885883,0.8083430876850461
shapes_rotation,seg_D,cook,25,100,0.2,0.0,0.5,7.297159366254187,7.65996883906357,69.3902927705987,0.8076762341328678
shapes_rotation,seg_D,cook,25,100,0.3,0.0,0.5,7.29814006209209,7.6603446404961195,69.38959286908953,0.8074496161808272
shapes_rotation,seg_D,cook,25,100,0.5,0.0,0.5,7.299585845059759,7.660631773624457,69.392591460382,0.8071948716805576
shapes_rotation,seg_D,cook,50,75,0.1,0.0,1.0,18.642337818648688,12.079974357723266,81.48669768510791,2.29939003819047
shapes_rotation,seg_D,cook,50,75,0.2,0.0,1.0,18.66061478788916,12.084785505805147,81.51450464524149,2.277043998247682
shapes_rotation,seg_D,cook,50,75,0.3,0.0,1.0,18.667719741863344,12.08645334047694,81.52367186238138,2.268305192667108
shapes_rotation,seg_D,cook,50,75,0.5,0.0,1.0,18.67425863279302,12.088125812903087,81.53336439037777,2.260624939716593
shapes_rotation,seg_D,cook,50,100,0.1,0.0,1.0,18.64254228548406,12.112302733787924,81.71417621291232,2.349773954477948
shapes_rotation,seg_D,cook,50,100,0.2,0.0,1.0,18.656684638884553,12.118693078680213,81.75301417829185,2.335095497838738
shapes_rotation,seg_D,cook,50,100,0.3,0.0,1.0,18.663462302330814,12.124396012466965,81.77418340439966,2.3287713841854023
shapes_rotation,seg_D,cook,50,100,0.5,0.0,1.0,18.668179667616386,12.126763384377956,81.78573998804023,2.3237960104590583
shapes_rotation,seg_D,cook,150,75,0.1,0.0,3.0,28.80997038187486,31.873551884118825,83.51815136362873,3.2796699105243365
shapes_rotation,seg_D,cook,150,75,0.2,0.0,3.0,28.877720212748585,31.930471943711023,83.50299206986797,3.155923238903265
shapes_rotation,seg_D,cook,150,75,0.3,0.0,3.0,28.906604703955807,31.957816151374153,83.49202272200294,3.1077953051044553
shapes_rotation,seg_D,cook,150,75,0.5,0.0,3.0,28.935548205482185,31.98886595806294,83.49003297182175,3.0648768056456714
shapes_rotation,seg_D,cook,150,100,0.1,0.0,3.0,28.084430892893923,30.80058790534091,83.68905193349032,206.9323197278197
shapes_rotation,seg_D,cook,150,100,0.2,0.0,3.0,28.09701597774634,30.840324222988706,83.54551658465967,286.73799225514875
shapes_rotation,seg_D,cook,150,100,0.3,0.0,3.0,28.103960437796893,30.86501861500988,83.37402319879077,309.37945302569
shapes_rotation,seg_D,cook,150,100,0.5,0.0,3.0,28.110541872350787,30.88461599996228,83.37188496806749,327.2642287146939
shapes_rotation,seg_D,thesis,25,75,0.1,0.0,0.5,7.307867701473089,7.662408111450738,69.36489547794469,0.8048495120557132
shapes_rotation,seg_D,thesis,25,75,0.2,0.0,0.5,7.315956128552074,7.664459462811009,69.36786607528882,0.8031811938049267
shapes_rotation,seg_D,thesis,25,75,0.3,0.0,0.5,7.3194360420713656,7.665334196531997,69.36901415283535,0.8024645697924687
shapes_rotation,seg_D,thesis,25,75,0.5,0.0,0.5,7.32260630212724,7.666126765086217,69.36999302595342,0.801812353367068
shapes_rotation,seg_D,thesis,25,100,0.1,0.0,0.5,7.3258030412479105,7.664113911394914,69.45015022320226,0.8027661463411317
shapes_rotation,seg_D,thesis,25,100,0.2,0.0,0.5,7.337360023626377,7.666484850342497,69.46889263386899,0.8007120214438136
shapes_rotation,seg_D,thesis,25,100,0.3,0.0,0.5,7.342315667529557,7.667494698470524,69.47668433524812,0.7998329505144594
shapes_rotation,seg_D,thesis,25,100,0.5,0.0,0.5,7.346822087875048,7.668409224118613,69.48364408827281,0.7990345170497462
shapes_rotation,seg_D,thesis,50,75,0.1,0.0,1.0,18.78092534914927,12.13989011103887,81.69043083880209,2.1491783648198908
shapes_rotation,seg_D,thesis,50,75,0.2,0.0,1.0,18.836368985424443,12.158738389038916,81.75014012641364,2.0968636093717268
shapes_rotation,seg_D,thesis,50,75,0.3,0.0,1.0,18.860256856945387,12.166819159796102,81.77303934390662,2.0755103851000656
shapes_rotation,seg_D,thesis,50,75,0.5,0.0,1.0,18.882033050260166,12.174166521082455,81.79261846455752,2.056629249755229
shapes_rotation,seg_D,thesis,50,100,0.1,0.0,1.0,18.812154386712745,12.200871946391333,81.87136740959936,2.1412619112302864
shapes_rotation,seg_D,thesis,50,100,0.2,0.0,1.0,18.86965440589998,12.231138048074154,81.92929940746758,2.0867927466574607
shapes_rotation,seg_D,thesis,50,100,0.3,0.0,1.0,18.894031012983568,12.244044017644772,81.9481359309036,2.0644707104117077
shapes_rotation,seg_D,thesis,50,100,0.5,0.0,1.0,18.916904890549162,12.255743832526932,81.96609295515687,2.044414428493665
shapes_rotation,seg_D,thesis,150,75,0.1,0.0,3.0,29.647094219128128,32.455072910979716,83.57344773473827,2.464133724823999
shapes_rotation,seg_D,thesis,150,75,0.2,0.0,3.0,29.94005803094215,32.587061822361825,83.61221282714446,2.3061577562925675
shapes_rotation,seg_D,thesis,150,75,0.3,0.0,3.0,30.065197167169686,32.6483792396477,83.6294546906214,2.248208500778813
shapes_rotation,seg_D,thesis,150,75,0.5,0.0,3.0,30.178433858242535,32.70672840847958,83.64558674084346,2.1997336585533502
shapes_rotation,seg_D,thesis,150,100,0.1,0.0,3.0,28.838058699597028,31.314361205431798,83.78511870579867,3.3002251190715617
shapes_rotation,seg_D,thesis,150,100,0.2,0.0,3.0,29.224339340004565,32.17521873041926,83.76968856540736,2.7147854953242176
shapes_rotation,seg_D,thesis,150,100,0.3,0.0,3.0,29.412012076597183,32.452686348963724,83.78176907002893,2.561700731128106
shapes_rotation,seg_D,thesis,150,100,0.5,0.0,3.0,29.59477497460866,32.728765787398416,83.79187463578205,2.4432171737819455
shapes_rotation,seg_D,thesis_imu,25,75,0.1,0.1,0.5,0.40378223287723713,0.37008844359933296,3.652799162537136,1.025158372956271
shapes_rotation,seg_D,thesis_imu,25,75,0.1,0.2,0.5,0.12462451267631054,0.11317811301304545,1.144335608321371,1.006557228678702
shapes_rotation,seg_D,thesis_imu,25,75,0.1,0.3,0.5,0.061691195336297924,0.05567451057301963,0.5700711586748565,1.0030664416003856
shapes_rotation,seg_D,thesis_imu,25,75,0.1,0.5,0.5,0.02682981218545582,0.024497062533159357,0.24920109662463522,1.0012716935135535
shapes_rotation,seg_D,thesis_imu,25,75,0.2,0.1,0.5,0.8661988097269869,0.7624066817698777,7.870749293704066,1.0661742064275512
shapes_rotation,seg_D,thesis_imu,25,75,0.2,0.2,0.5,0.3221138081266757,0.29769549540788937,2.919364927501641,1.019328696251957
shapes_rotation,seg_D,thesis_imu,25,75,0.2,0.3,0.5,0.1670625691975491,0.1528862499077583,1.5280235313478305,1.009091219777501
shapes_rotation,seg_D,thesis_imu,25,75,0.2,0.5,0.5,0.07173721342237087,0.06465113518312525,0.662021120453351,1.0036013705451357
shapes_rotation,seg_D,thesis_imu,25,75,0.3,0.1,0.5,1.280058377691123,1.1829279238739991,11.905467606390962,1.110387918586293
shapes_rotation,seg_D,thesis_imu,25,75,0.3,0.2,0.5,0.5446960530611231,0.491030662191118,4.913875161152601,1.0366246017469134
shapes_rotation,seg_D,thesis_imu,25,75,0.3,0.3,0.5,0.2974810498611699,0.2756823114264844,2.698240665020724,1.0176337482499984
